created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Aug 31 23:34:54 +0000 2023;1697392549491798058;"-jualaness  OPEN PO BOCI 7K AJA LHO 😱❗❗ mam sambil nugas✅ nonton serial fav✅ chill with bestie✅ lebih nikmat sambil mam bocii inii❤‍🔥  tunggu apa lagii, yukk buruan cobainn🥣 https://t.co/eJlUksb0Za";0;0;0;2;in;1187284958370398209;1697392549491798058;unnesmenfess;https://twitter.com/unnesmenfess/status/1697392549491798058
Thu Aug 31 23:34:09 +0000 2023;1697392361243095298;"-jualaness per item, 5k tapi ambil kos. rep aja buat detail ku dm https://t.co/BPT7HBoL8r";0;4;0;0;in;1187284958370398209;1697392361243095298;unnesmenfess;https://twitter.com/unnesmenfess/status/1697392361243095298
Thu Aug 31 23:33:09 +0000 2023;1697392107978461417;"@unnesmenfess Pls ya hati2 MLM skrg juga di bungkus dg kalimat FREELANCER.  woi nder lu org Unnes bukan? Atau lu akun alter sembarang yg cuma ngerekut2 admin hah?!";0;0;0;13;in;1475450127233937411;1697328462229549346;MbaaTj;https://twitter.com/MbaaTj/status/1697392107978461417
Thu Aug 31 23:29:40 +0000 2023;1697391233931575477;"-jualaness pre🤍 sepatu2 ini karna udh gakepake, yg minat bisa komen di dm bisa nego kok dan ambil di kos ya https://t.co/mGDcC3rJN7";0;3;0;4;in;1187284958370398209;1697391233931575477;unnesmenfess;https://twitter.com/unnesmenfess/status/1697391233931575477
Thu Aug 31 23:26:58 +0000 2023;1697390553988821015;"-ness aku sm pacar pernah berantem krn seseorang, akhirnya dia inisiatif unfoll org ybs di ig. eh skrg ternyata malah saling connect di linkedin, agak mangkel tp mo marah gabisa soalnya pasti alesannya koneksi buat cari kerjaan🤣😭";0;0;0;0;in;1187284958370398209;1697390553988821015;unnesmenfess;https://twitter.com/unnesmenfess/status/1697390553988821015
Thu Aug 31 23:26:13 +0000 2023;1697390363860926902;"-ness yuk dibeli sweaternya, free antar ke kos https://t.co/MeWIsNbqnI";1;1;0;2;in;1187284958370398209;1697390363860926902;unnesmenfess;https://twitter.com/unnesmenfess/status/1697390363860926902
Thu Aug 31 23:22:06 +0000 2023;1697389326672503100;"@idextratime waktu itu aku liat arsendal dibantai munchen agregat 10-2 pas kelas 6 sd sekarang aku udah kuliah jadi maba unnes baru arsendal main di ucl lagi";0;0;0;1;in;1161306398589767680;1697229786631037231;leejooahn;https://twitter.com/leejooahn/status/1697389326672503100
Thu Aug 31 23:20:51 +0000 2023;1697389015220310422;"-jualaness ini aku jual murah aja masih baru kok bukan preloved yaaa yuk ambil yuk bu bgt gais😭 https://t.co/r0SMMYPusj";0;0;0;1;in;1187284958370398209;1697389015220310422;unnesmenfess;https://twitter.com/unnesmenfess/status/1697389015220310422
Thu Aug 31 23:14:37 +0000 2023;1697387443077644720;"info -ness yg ada yg pre🤍 serum tsb ga? https://t.co/MjEYwTVm5N";0;0;1;0;in;1187284958370398209;1697387443077644720;unnesmenfess;https://twitter.com/unnesmenfess/status/1697387443077644720
Thu Aug 31 23:12:43 +0000 2023;1697386968651559304;"-ness ada yg mau buku ini? gratis kok tp ambil hari ini di kos ya. yang mau bisa komen nanti di dm https://t.co/sjp7JHQSkB";0;3;0;0;in;1187284958370398209;1697386968651559304;unnesmenfess;https://twitter.com/unnesmenfess/status/1697386968651559304
Thu Aug 31 23:12:41 +0000 2023;1697386957440188582;"-jualaness Y.O.U masi full gapernah dipake, harga seikhlasnya. yg mau nanti aku dm yaa https://t.co/poqu1KJbw8";0;0;0;1;in;1187284958370398209;1697386957440188582;unnesmenfess;https://twitter.com/unnesmenfess/status/1697386957440188582
Thu Aug 31 23:11:36 +0000 2023;1697386686211301539;"Aku bacanya pake nada panjang 😔🙏";0;0;0;0;in;1545283463875416066;1697386686211301539;Arsonist_Hope;https://twitter.com/Arsonist_Hope/status/1697386686211301539
Thu Aug 31 23:10:44 +0000 2023;1697386466849296491;"-jualaness yu yang cari premium apps full garansi 😻 bisa dibookmark dulu siapa tau nanti butuh 🙆‍♀️  chat wa aja kalo mau fastresp 🙌🏻 https://t.co/v5J4y9z60Z";0;0;0;3;in;1187284958370398209;1697386466849296491;unnesmenfess;https://twitter.com/unnesmenfess/status/1697386466849296491
Thu Aug 31 23:10:00 +0000 2023;1697386282459214129;"Ptn! Ini beneran di unnes sekelas jumlahnya dua ratus orang? https://t.co/7McvcoIuBw";11;27;2;57;in;1205629250423779328;1697386282459214129;sbmptnfess;https://twitter.com/sbmptnfess/status/1697386282459214129
Thu Aug 31 23:07:47 +0000 2023;1697385725296320919;"-ness udaaa akuu validasii kok, statusny skrg masih ttd dan itu berhari harii, ada yang samaan gaksi?";1;2;0;0;in;1187284958370398209;1697385725296320919;unnesmenfess;https://twitter.com/unnesmenfess/status/1697385725296320919
Thu Aug 31 23:00:56 +0000 2023;1697384002519523482;"-ness motanyaa, sender udah ngajuin SKL di myunnes stud sekitar 7 hari-an tapi masih blm jadi sampe skrg. sedangkan temen sender yg baru aja ngisi (ngisinya setelah sender), sehari langsung jadi dan bs di donlod. itu kira kira masalahnya dimana dah 😔";1;6;1;4;in;1187284958370398209;1697384002519523482;unnesmenfess;https://twitter.com/unnesmenfess/status/1697384002519523482
Thu Aug 31 22:58:32 +0000 2023;1697383398975947198;"-jualaness sp maww segiempat paris premium, inii masih baruu bgtt kemarin belum dipake samsekk, dijual karna salah warna semua😔✋ kiri : milo, kanan : mocca https://t.co/mnAHRMwsKY";0;0;0;2;in;1187284958370398209;1697383398975947198;unnesmenfess;https://twitter.com/unnesmenfess/status/1697383398975947198
Thu Aug 31 22:57:00 +0000 2023;1697383011548078489;"info toko skincare yg lumayan murah si sekitar unnes dong, sabun cuci muka ku abisss😔";0;0;0;0;in;1497490295575158788;1697383011548078489;haechannaddict;https://twitter.com/haechannaddict/status/1697383011548078489
Thu Aug 31 22:55:15 +0000 2023;1697382569904570762;"-ness preloved beberapa baju karena gak kepake dan BU banget. Ukuran rata rata S/M atau LD 100. Boleh nego, tp gabisa nganter karena motor gada bensin https://t.co/3awOKCdCI8";0;2;0;1;in;1187284958370398209;1697382569904570762;unnesmenfess;https://twitter.com/unnesmenfess/status/1697382569904570762
Thu Aug 31 22:51:55 +0000 2023;1697381734026010729;"-ness HAI BULAN KELAHIRAN 🤗";0;1;2;9;in;1187284958370398209;1697381734026010729;unnesmenfess;https://twitter.com/unnesmenfess/status/1697381734026010729
Thu Aug 31 22:45:00 +0000 2023;1697379990650949867;"-jualaness ada yg minat tas laptop ukr 14 inch ngga?only 40k lgsg rep aja ntar aku dm detailnya, masih new minggu lalu, baru dipake sekaliii https://t.co/1TlvQUaCaZ";0;0;0;1;in;1187284958370398209;1697379990650949867;unnesmenfess;https://twitter.com/unnesmenfess/status/1697379990650949867
Thu Aug 31 22:42:35 +0000 2023;1697379383449989518;"-ness info fotokopian print print an yg udah buka dmn yaaa? plis urgent😔";0;3;0;0;in;1187284958370398209;1697379383449989518;unnesmenfess;https://twitter.com/unnesmenfess/status/1697379383449989518
Thu Aug 31 22:42:25 +0000 2023;1697379339715940427;"-jualaness sapu lidi 5k ajaa lamgsung ambil dikos hari ini yg berminat https://t.co/OXdyedWgjk";0;1;0;2;in;1187284958370398209;1697379339715940427;unnesmenfess;https://twitter.com/unnesmenfess/status/1697379339715940427
Thu Aug 31 22:40:04 +0000 2023;1697378749279596971;"@ikawattoyo Rute sebaliknya dari Balaikota naik armada koridor 2 arah Sisemut Ungaran transit di halte Elisabeth, dari halte Elisabeth naik armada koridor 6 arah Unnes kak~";0;0;0;1;in;2364832423;1697359936785956979;Transsemarang;https://twitter.com/Transsemarang/status/1697378749279596971
Thu Aug 31 22:39:49 +0000 2023;1697378689393291580;"@ikawattoyo Dari Unnes naik armada koridor 6 transit di halte Kagok, dari halte Kagok naik armada koridor 2 arah Terboyo bisa turun di halte Balaikota kak ~";0;0;0;1;in;2364832423;1697359936785956979;Transsemarang;https://twitter.com/Transsemarang/status/1697378689393291580
Thu Aug 31 22:33:15 +0000 2023;1697377033326936299;"-jualaness yang butuh acne spot/moist/setting spray kuyy dianter sampe depan kos🫡 https://t.co/dfnEQoDObx";0;6;0;1;in;1187284958370398209;1697377033326936299;unnesmenfess;https://twitter.com/unnesmenfess/status/1697377033326936299
Thu Aug 31 22:32:49 +0000 2023;1697376924782485700;"-ness dibeli guys, BU banget. Semua barang baru ya. Boleh nego, yg penting jangan sadis. https://t.co/K74OYnYPMa";0;2;0;2;in;1187284958370398209;1697376924782485700;unnesmenfess;https://twitter.com/unnesmenfess/status/1697376924782485700
Thu Aug 31 22:30:31 +0000 2023;1697376346014699556;"-jualaness 70k aja deh atau nego brp, minus gkda cartridge doang lainnya normal";0;3;0;2;in;1187284958370398209;1697376346014699556;unnesmenfess;https://twitter.com/unnesmenfess/status/1697376346014699556
Thu Aug 31 22:27:34 +0000 2023;1697375604684013748;"-ness info kos harian cewe ready sabtu-senin ini";0;3;0;1;in;1187284958370398209;1697375604684013748;unnesmenfess;https://twitter.com/unnesmenfess/status/1697375604684013748
Thu Aug 31 22:27:18 +0000 2023;1697375537071886543;"-jualaness yuk dibeli per- sunscreen-an nya.. free anter sampe kos ya🤩😱 https://t.co/8XUP2MFmAf";0;8;0;3;in;1187284958370398209;1697375537071886543;unnesmenfess;https://twitter.com/unnesmenfess/status/1697375537071886543
Thu Aug 31 22:16:09 +0000 2023;1697372730512024008;"@unnesmenfess mau moisturizer nya nder";0;1;0;0;tl;1300115060686114822;1697336178293559564;bionety;https://twitter.com/bionety/status/1697372730512024008
Thu Aug 31 22:11:59 +0000 2023;1697371681776685451;"-ness ges emg jnt banaran tutup permanen? trs pindah kmn deh aku mau kirim paket :(";0;2;0;2;in;1187284958370398209;1697371681776685451;unnesmenfess;https://twitter.com/unnesmenfess/status/1697371681776685451
Thu Aug 31 21:59:12 +0000 2023;1697368465664061598;"@unnesmenfess DM nder maww";0;2;0;1;tl;1412595080486035457;1697328462229549346;cndy09__;https://twitter.com/cndy09__/status/1697368465664061598
Thu Aug 31 21:54:48 +0000 2023;1697367357927362956;"-jualaness Hai gaess yang bingung hari ini mau makan apa bisa pesen omelet di aku. Sepaket sama.nasi cuma 10k bisa cod/ antar kos. Ready nanti siang jam 12 yaa. Yg minat rep atau langsung chat ke nomor yg ada di pamflet 😉 https://t.co/Jzo7J003ZT";0;0;0;8;in;1187284958370398209;1697367357927362956;unnesmenfess;https://twitter.com/unnesmenfess/status/1697367357927362956
Thu Aug 31 21:52:25 +0000 2023;1697366757558931954;"@cancersky_ Pakintelan, sekitar unnes. Kamu di gunpat juga?";0;1;0;0;in;1262163212637634560;1697205698277613904;panzzzt;https://twitter.com/panzzzt/status/1697366757558931954
Thu Aug 31 21:25:19 +0000 2023;1697359936785956979;"@Transsemarang min utk rute unnes ke balaikota dan sebaliknya bagaimana ya min?";0;2;0;0;in;1554876421537136641;1697359936785956979;ikawattoyo;https://twitter.com/ikawattoyo/status/1697359936785956979
Thu Aug 31 20:37:47 +0000 2023;1697347976027676753;"-jualaness Untuk info yg lebih spesifik nanti sender DM okeiii ✨ yg minat bisa reply https://t.co/vDVINRQVSR";0;0;0;5;in;1187284958370398209;1697347976027676753;unnesmenfess;https://twitter.com/unnesmenfess/status/1697347976027676753
Thu Aug 31 20:49:01 +0000 2023;1697350804490072191;"-jualaness yg butuh buku2 hukum bisa cek pl aku ya, jual murah aja karna udah ga kepake semua https://t.co/oE2mdgh4km";0;1;0;1;in;1187284958370398209;1697350804490072191;unnesmenfess;https://twitter.com/unnesmenfess/status/1697350804490072191
Thu Aug 31 21:08:57 +0000 2023;1697355818629570887;"@unnesmenfess Nder, mau toples dong 🥺👉👈";0;1;0;0;en;1545283463875416066;1697296387682218035;Arsonist_Hope;https://twitter.com/Arsonist_Hope/status/1697355818629570887
Thu Aug 31 20:29:04 +0000 2023;1697345784130437228;"-jualaness Ready nanti siang jam 12 bisa cod/ antar kos. Minat langsung dm atau chat ke nomor di pamflet ya gess. Maaciw 🌻 https://t.co/SXilekqvAu";0;0;1;2;in;1187284958370398209;1697345784130437228;unnesmenfess;https://twitter.com/unnesmenfess/status/1697345784130437228
Thu Aug 31 20:25:26 +0000 2023;1697344870640468131;"Aku mau -jualaness fotocopy buku grammaire française. Ini masih baru (copied) krna wktu itu fc 2buku bayar 1 (iykwim) Aku sale 25k aja https://t.co/a6nFJsnUjd";0;0;0;1;in;1187284958370398209;1697344870640468131;unnesmenfess;https://twitter.com/unnesmenfess/status/1697344870640468131
Thu Aug 31 20:18:44 +0000 2023;1697343180596023502;"-ness kalian pernah ga si tidur jam 9/10 kebangun setengah 1 terus ga bisa tidur lagi😔";1;4;0;6;in;1187284958370398209;1697343180596023502;unnesmenfess;https://twitter.com/unnesmenfess/status/1697343180596023502
Thu Aug 31 19:58:04 +0000 2023;1697337981928165797;"-ness yg masih bangun, tolong ada info psikolog terdekat nggaa? makasiiihh";0;4;2;8;in;1187284958370398209;1697337981928165797;unnesmenfess;https://twitter.com/unnesmenfess/status/1697337981928165797
Thu Aug 31 19:51:20 +0000 2023;1697336288020746703;"-jualaness aku open jasa checkout sh*pee guyss, yg kehabisan voucher gratis ongkir/diskon/diskon live bisa banget aku checkoutin. fee start from 5k seperti biasa. yang mau mau aja hehe. yg minat rep aja tar sender dm terimakasihh";0;0;0;4;in;1187284958370398209;1697336288020746703;unnesmenfess;https://twitter.com/unnesmenfess/status/1697336288020746703
Thu Aug 31 19:50:54 +0000 2023;1697336178293559564;"-jualaness Hai gaess yang butuh yukk di Rep aja nanti aku DM . Bisa cod/ antar kos lohh https://t.co/eeTZClNh0R";0;4;0;2;in;1187284958370398209;1697336178293559564;unnesmenfess;https://twitter.com/unnesmenfess/status/1697336178293559564
Thu Aug 31 19:27:58 +0000 2023;1697330406268469566;"-ness KATA AKU KALIAN HARUS HATI-HATI SIH ⚠️⚠️ https://t.co/W3EmGOJooX";6;34;14;252;in;1187284958370398209;1697330406268469566;unnesmenfess;https://twitter.com/unnesmenfess/status/1697330406268469566
Thu Aug 31 19:26:28 +0000 2023;1697330027707380180;"@unnesmenfess Lapangan E9 saiki mas, tak nteni";0;0;0;0;in;1458308556273307653;1697329485060911555;SiKoneengSmg;https://twitter.com/SiKoneengSmg/status/1697330027707380180
Thu Aug 31 19:24:18 +0000 2023;1697329485060911555;"-ness info gelut! pingin ngantemi wong rasane yen menangg koen njaluk apa tak turuti Yo po o masio atiku remuk, awakku iseh teteg";0;8;0;1;in;1187284958370398209;1697329485060911555;unnesmenfess;https://twitter.com/unnesmenfess/status/1697329485060911555
Thu Aug 31 19:20:14 +0000 2023;1697328462229549346;"-ness aku ada info kerja freelance nih bisa dikerjain smbil rebahan, cocok buat nambah uang jajan mahasiswa yg mau nnti aku dm";0;91;0;30;in;1187284958370398209;1697328462229549346;unnesmenfess;https://twitter.com/unnesmenfess/status/1697328462229549346
Thu Aug 31 19:14:19 +0000 2023;1697326972303716777;"Daerah unnes yang jual amer, kawa kawa dan sejenisnya dmna yak?  #gaysemarang #unnes #ngewe";0;2;0;8;in;840624444422864896;1697326972303716777;ahmad12bagus;https://twitter.com/ahmad12bagus/status/1697326972303716777
Thu Aug 31 19:12:42 +0000 2023;1697326565078806729;"@unnesmenfess lwt unnes library";0;0;0;0;in;1094541507585961984;1697269920613187670;niY_eaJ;https://twitter.com/niY_eaJ/status/1697326565078806729
Thu Aug 31 19:07:44 +0000 2023;1697325314924491238;"-ness cowo cowo fbs kok pada keren keren yaa pengen deh kenalan huehuehuee";28;53;0;67;in;1187284958370398209;1697325314924491238;unnesmenfess;https://twitter.com/unnesmenfess/status/1697325314924491238
Thu Aug 31 18:56:50 +0000 2023;1697322573313487045;"-jualaness yuk lampu led ny buat hias kamar😋😋 new yah jual krna kbanyakan co😓 yuu siap antar sampai depan kost🫶🏻 https://t.co/AopxKqdjxr";0;7;0;0;in;1187284958370398209;1697322573313487045;unnesmenfess;https://twitter.com/unnesmenfess/status/1697322573313487045
Thu Aug 31 18:50:55 +0000 2023;1697321084784357764;"Oper kos unnes yang minat bisa dm🤙🏻 https://t.co/r4f9grxZaq";0;1;0;0;in;1696376953044127744;1697321084784357764;kumbarqq;https://twitter.com/kumbarqq/status/1697321084784357764
Thu Aug 31 18:49:59 +0000 2023;1697320849907577295;"-jualaness skintific new masih segel. Harga 100k aja bisa antar area tamsis atau COD. Dijual karna mau ganti produk skincare lain. https://t.co/cp4oGnvYzt";0;0;0;0;in;1187284958370398209;1697320849907577295;unnesmenfess;https://twitter.com/unnesmenfess/status/1697320849907577295
Thu Aug 31 18:48:04 +0000 2023;1697320363531907104;"info -ness buat kaum magerr, ready sabtu sore yahh https://t.co/FHJs6Lct4y";0;0;0;5;in;1187284958370398209;1697320363531907104;unnesmenfess;https://twitter.com/unnesmenfess/status/1697320363531907104
Thu Aug 31 18:46:11 +0000 2023;1697319891437760512;"-jualaness saltnic 50K yuu edisi BU rep aja nnti ku dm https://t.co/uOb29peeFL";0;0;0;1;in;1187284958370398209;1697319891437760512;unnesmenfess;https://twitter.com/unnesmenfess/status/1697319891437760512
Thu Aug 31 18:46:06 +0000 2023;1697319870411714815;"-ness ada jastip ready sekarang?";0;1;0;0;in;1187284958370398209;1697319870411714815;unnesmenfess;https://twitter.com/unnesmenfess/status/1697319870411714815
Thu Aug 31 18:46:00 +0000 2023;1697319844021219839;"-jualaness kemeja,Blouse, jaket,Vest,Cardy,CN, hoodie dll ada percelanaan juga harga murce semua dibawah 80k dan paling murah harga 5k donggg cek ig nya atau langsung ke Store murahmewah di sebelah ajm atas🥰🥰 https://t.co/8OIK9zYf8Y";0;1;0;4;in;1187284958370398209;1697319844021219839;unnesmenfess;https://twitter.com/unnesmenfess/status/1697319844021219839
Thu Aug 31 18:27:48 +0000 2023;1697315263228817601;"-jualaness note sm mw nya baruu yaa, komen aja nnti aku ketuk dm nya❤️ https://t.co/RhJc3mBpox";0;7;0;6;in;1187284958370398209;1697315263228817601;unnesmenfess;https://twitter.com/unnesmenfess/status/1697315263228817601
Thu Aug 31 18:25:53 +0000 2023;1697314780984520896;"-jualaness Hai kak aku mau preloved tas nih masih mulus semua no minuss. Boleh nego tipis². Minat rep nanti aku DM. Maaciw 🌻 https://t.co/rOdZ98QZ90";0;2;0;1;in;1187284958370398209;1697314780984520896;unnesmenfess;https://twitter.com/unnesmenfess/status/1697314780984520896
Thu Aug 31 18:21:48 +0000 2023;1697313755414278515;"pas awal kenal kerasa ramah, cakeup, mana anak ptn unnes ya kan";0;1;0;0;in;1251376104138366981;1697313755414278515;aintkozume;https://twitter.com/aintkozume/status/1697313755414278515
Thu Aug 31 18:18:47 +0000 2023;1697312997658734976;"-jualaness, eye serum dan brow serum. Ada moist the originote juga 38k. Ori ofc store yaa. Bisa cod/anter kos area unnes https://t.co/Qfk3iTSW9A";0;1;0;0;in;1187284958370398209;1697312997658734976;unnesmenfess;https://twitter.com/unnesmenfess/status/1697312997658734976
Thu Aug 31 18:13:31 +0000 2023;1697311669201023034;"-jualaness Moist serum dan toner Skintific. New. Segel. Ori official store. Bisa cod/anter kos area unnes https://t.co/SystWr8xv9";0;2;0;0;en;1187284958370398209;1697311669201023034;unnesmenfess;https://twitter.com/unnesmenfess/status/1697311669201023034
Thu Aug 31 18:10:48 +0000 2023;1697310988926857482;"-ness jastip moci gemini ready sorean ya fee 10k aja https://t.co/ZmzjFRhMM5";0;4;0;6;in;1187284958370398209;1697310988926857482;unnesmenfess;https://twitter.com/unnesmenfess/status/1697310988926857482
Thu Aug 31 18:09:56 +0000 2023;1697310767039787328;"-jualaness Hai gess aku mau Open PO batch 3 nihh. Ready maksimal Jumat depan yaa. Bisa cod atau antar koss yaa. Yang minat langsung rep aja nanti aku DM. Maaciw 😉 https://t.co/uvnap5OWcM";0;7;1;4;in;1187284958370398209;1697310767039787328;unnesmenfess;https://twitter.com/unnesmenfess/status/1697310767039787328
Thu Aug 31 18:03:51 +0000 2023;1697309236022362274;"-jualaness Dijual kemeja erigo ori new, warna seperti digambar 65k. Bisa dipake cewe/cowo. Lumayan bisa buat gonta ganti ke kampus😀. Minat bisa rep ntar aku dm https://t.co/nfKUdeaOfH";0;1;0;1;in;1187284958370398209;1697309236022362274;unnesmenfess;https://twitter.com/unnesmenfess/status/1697309236022362274
Thu Aug 31 18:01:56 +0000 2023;1697308754268848418;"-jualaness Hai gaess yang pingin kenyang tapi ngga mau ribet aku ada rekomendasi nihh. Ready hari ini jam 12 siang yaa. Siapp antar koss minat rep aja atau langsung chat ke nomor yang di pamflet yaa 😉 https://t.co/vPP1ZifYVs";0;1;0;2;in;1187284958370398209;1697308754268848418;unnesmenfess;https://twitter.com/unnesmenfess/status/1697308754268848418
Thu Aug 31 17:56:57 +0000 2023;1697307500226424903;"-ness jam 1 gini warung makan atau burjo yg bisa qris mana ya?";0;10;0;2;in;1187284958370398209;1697307500226424903;unnesmenfess;https://twitter.com/unnesmenfess/status/1697307500226424903
Thu Aug 31 17:56:40 +0000 2023;1697307431649554795;"-jualaness pre🧡 buku hukum murce, yg mau rep ya https://t.co/unJdAbSfPF";0;3;0;3;in;1187284958370398209;1697307431649554795;unnesmenfess;https://twitter.com/unnesmenfess/status/1697307431649554795
Thu Aug 31 17:50:44 +0000 2023;1697305935813947600;"-jualaness Hai gaess yang suka ngemil tapi males keluar aku ada rekomendasi cemilan yang enak tapi murah meriah lohh. Bisa antar koss lagi. Minat rep ya atau bisa langsung chat ke nomor yang ada di pamflet 😉 https://t.co/1oe7ZoQxvF";0;1;0;4;in;1187284958370398209;1697305935813947600;unnesmenfess;https://twitter.com/unnesmenfess/status/1697305935813947600
Thu Aug 31 17:50:25 +0000 2023;1697305858731028821;"-ness preloved, kalo ambil 2 langsung 50k https://t.co/V1zzjMJYO9";0;5;0;1;tl;1187284958370398209;1697305858731028821;unnesmenfess;https://twitter.com/unnesmenfess/status/1697305858731028821
Thu Aug 31 17:48:36 +0000 2023;1697305400041943330;"tws KZ SK10, cocok buat yang suka bass nampoll kepala dan desain cakep. 500k nego ! -jualaness https://t.co/5mePQwS0Ph";0;0;0;0;in;1187284958370398209;1697305400041943330;unnesmenfess;https://twitter.com/unnesmenfess/status/1697305400041943330
Thu Aug 31 17:47:38 +0000 2023;1697305156440961470;"-ness anjem ke kelud selatan brp feenya?";0;2;0;1;in;1187284958370398209;1697305156440961470;unnesmenfess;https://twitter.com/unnesmenfess/status/1697305156440961470
Thu Aug 31 17:44:51 +0000 2023;1697304458441666889;"-jualaness Hai gaess yang mau ngemil enak murah dan bergiji tapi males keluar karena panas dan macet, aku rekomendasi nih. Bisa anter sampe depan koss lohh. Ready siang ini yaa. Minat rep atau bisa langsung chat nomor di pamflet 😉 https://t.co/JqDiBVvPMh";0;1;0;3;in;1187284958370398209;1697304458441666889;unnesmenfess;https://twitter.com/unnesmenfess/status/1697304458441666889
Thu Aug 31 17:44:49 +0000 2023;1697304449843343578;"-ness inpo jastip satset sekarang ke angkringan";0;1;0;2;in;1187284958370398209;1697304449843343578;unnesmenfess;https://twitter.com/unnesmenfess/status/1697304449843343578
Thu Aug 31 17:41:52 +0000 2023;1697303706495029746;"-jualaness  Tisu 600 gram (tanpa merk) Teksturnya mirip tisu green (bukan tisu wajah) 16.000 dpt 600 gram Bisa cod . Beli 2 anter depan kos. Coment aja nanti sender DM https://t.co/5xTPnzRxkv";0;0;0;2;in;1187284958370398209;1697303706495029746;unnesmenfess;https://twitter.com/unnesmenfess/status/1697303706495029746
Thu Aug 31 17:40:52 +0000 2023;1697303452941169115;"-jualaness case airpods gen 3 pro masih new dijual karna salah beli 10k aja minat reply nanti aku dm https://t.co/Dku4P2HK2W";0;5;0;0;in;1187284958370398209;1697303452941169115;unnesmenfess;https://twitter.com/unnesmenfess/status/1697303452941169115
Thu Aug 31 17:40:24 +0000 2023;1697303334900871454;"-ness kalian pernah ga sih ada typo gitu padahal uda dapet ttd, gimana ya cara nutupin typonya? Uda nyoba buat nutup pake gambar putih ternyata printer ga ngeluarin tinta putih huhu bingung banget";0;1;0;1;in;1187284958370398209;1697303334900871454;unnesmenfess;https://twitter.com/unnesmenfess/status/1697303334900871454
Thu Aug 31 17:39:48 +0000 2023;1697303187001323791;"anak unnes ada yg join aiesec ga yaaaaa";0;0;0;0;in;2758971862;1697303187001323791;ursoleeil;https://twitter.com/ursoleeil/status/1697303187001323791
Thu Aug 31 17:38:09 +0000 2023;1697302770192363813;"-jualaness yang minat lgsung rep aja yaaa, nanti di dm. maaciiii https://t.co/l1aSp6P74T";0;0;0;2;in;1187284958370398209;1697302770192363813;unnesmenfess;https://twitter.com/unnesmenfess/status/1697302770192363813
