created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Aug 26 22:11:50 +0000 2023;1695559705664610732;"anjem&amp jastip bang rizal ready yaa hari ini 💗🛵💨";0;0;0;0;in;1686631323824427008;1695559705664610732;Anjem_BangRizal;https://twitter.com/Anjem_BangRizal/status/1695559705664610732
Sat Aug 26 22:07:35 +0000 2023;1695558637106950438;"-ness kayanya aku beneran butuh satu temen disini deh, soalnya kaya ngerasa sepii bgt, yaa meskipun udah terbiasa sendiri sih.";0;32;0;18;in;1187284958370398209;1695558637106950438;unnesmenfess;https://twitter.com/unnesmenfess/status/1695558637106950438
Sat Aug 26 21:27:31 +0000 2023;1695548554109227167;"-ness info anjem yg ready jemput di sukun sekarangg dong ?";0;6;0;1;in;1187284958370398209;1695548554109227167;unnesmenfess;https://twitter.com/unnesmenfess/status/1695548554109227167
Sat Aug 26 21:20:19 +0000 2023;1695546742824227123;"-ness gak ikut okpt univ boleh ngga sih? kemaren ikut okpt fakultas beneran cuman pindah tempat tidur doang alias pas acaranya aku tidur😃";0;2;0;3;in;1187284958370398209;1695546742824227123;unnesmenfess;https://twitter.com/unnesmenfess/status/1695546742824227123
Sat Aug 26 21:03:22 +0000 2023;1695542477518975208;"-ness Beli tas kyk gini di sekitar unnes dimana ya? https://t.co/r7zc1oz155";0;4;0;3;in;1187284958370398209;1695542477518975208;unnesmenfess;https://twitter.com/unnesmenfess/status/1695542477518975208
Sat Aug 26 20:14:07 +0000 2023;1695530081991705056;"@unnesmenfess Tapi meskipun ga kepake yauda si ikutin aja, itung2 jd cerita pengalaman masuk UNNES";0;0;0;0;in;1224197147437891591;1695497247788859462;cheeszzee;https://twitter.com/cheeszzee/status/1695530081991705056
Sat Aug 26 20:12:33 +0000 2023;1695529687169335588;"alhamdulillah sy keterima unnes nih";0;0;0;0;in;1233269266066984960;1695529687169335588;bestieugm;https://twitter.com/bestieugm/status/1695529687169335588
Sat Aug 26 20:01:52 +0000 2023;1695526999593566239;"-ness info anjem area unnes jam segini pliss";0;7;0;0;in;1187284958370398209;1695526999593566239;unnesmenfess;https://twitter.com/unnesmenfess/status/1695526999593566239
Sat Aug 26 19:59:12 +0000 2023;1695526328014168139;"siapa yang mau oper kos unnes?/lagi bhtuh kos fasilitas kos - km dalem - dapur di dalem kamar - meja - lemari - kasur - include wifi sama listrik sama sampah  harga 8,250k alasan di oper fakultas pindah ke bawah";0;0;0;0;in;1414979249115598851;1695526328014168139;NabilaP79514999;https://twitter.com/NabilaP79514999/status/1695526328014168139
Sat Aug 26 19:53:16 +0000 2023;1695524833344585977;"Info jasa bantuin pindahan barang2 dari area Unnes ke Semarang bawah dong";0;0;0;0;in;3236253197;1695524833344585977;Pengenricheese;https://twitter.com/Pengenricheese/status/1695524833344585977
Sat Aug 26 19:30:05 +0000 2023;1695518999873007842;"-ness jam segini masih ada martabak yang buka gak ya? mau jastip";0;2;0;0;in;1187284958370398209;1695518999873007842;unnesmenfess;https://twitter.com/unnesmenfess/status/1695518999873007842
Sat Aug 26 19:15:59 +0000 2023;1695515449944154173;"blm nonton yg kos horror unnes ini, mumpung jam segini asik nih nonton. mari nobar https://t.co/47vIJi01xj";0;0;0;1;in;1200352193221578753;1695515449944154173;watsapmamang;https://twitter.com/watsapmamang/status/1695515449944154173
Sat Aug 26 19:11:57 +0000 2023;1695514434603749666;"@ahanjingg se unnes apa ya";0;0;0;0;in;1144049104089055232;1695508078182220215;pandascent;https://twitter.com/pandascent/status/1695514434603749666
Sat Aug 26 18:47:42 +0000 2023;1695508334248591846;"-ness info jastip makan yang masih open rep dongg";0;3;0;1;in;1187284958370398209;1695508334248591846;unnesmenfess;https://twitter.com/unnesmenfess/status/1695508334248591846
Sat Aug 26 18:45:40 +0000 2023;1695507822371557854;"@nisrintot unnes juga bgitu";0;1;0;0;in;1517936762378911744;1695481103669502329;beboiboy;https://twitter.com/beboiboy/status/1695507822371557854
Sat Aug 26 18:27:22 +0000 2023;1695503214958067821;"-ness sapa mau bareng aku ke gbi gama jam 9 pagi? Make motor ku tapi depanin";1;1;0;0;in;1187284958370398209;1695503214958067821;unnesmenfess;https://twitter.com/unnesmenfess/status/1695503214958067821
Sat Aug 26 18:27:04 +0000 2023;1695503142476194063;"-ness ada yg pernah ke psikolog unnes ngga ya? klo ada reply dong sender mo tanya tq 🫶";0;1;0;3;in;1187284958370398209;1695503142476194063;unnesmenfess;https://twitter.com/unnesmenfess/status/1695503142476194063
Sat Aug 26 18:24:52 +0000 2023;1695502587150340158;"@tanyarlfes emang iya unnes diatas oxford, diliar dr MDPL nya";0;0;0;0;in;1615975921277890560;1695253190999167038;kiaaakiuuu;https://twitter.com/kiaaakiuuu/status/1695502587150340158
Sat Aug 26 18:19:27 +0000 2023;1695501225129869431;"-ness share pengalaman kalian ketika dapet cowok anak mami, disetir ortunya dan ngetek sama ortunya dong.";0;7;0;4;in;1187284958370398209;1695501225129869431;unnesmenfess;https://twitter.com/unnesmenfess/status/1695501225129869431
Sat Aug 26 18:04:43 +0000 2023;1695497515909664943;"@unnesmenfess Info harga";0;0;0;0;in;1323485801926152192;1694882970799403139;niamkencot;https://twitter.com/niamkencot/status/1695497515909664943
Sat Aug 26 18:04:34 +0000 2023;1695497480929190363;"-ness ada yang belum tidur, aku cowok, mutualan kuy";0;8;1;69;in;1187284958370398209;1695497480929190363;unnesmenfess;https://twitter.com/unnesmenfess/status/1695497480929190363
Sat Aug 26 18:03:39 +0000 2023;1695497247788859462;"-ness Mau tanya. Sertif pkkmb fakultas/pkmmtj/okpt tuh kepake buat syarat sidang ya di FEB? 🙏";0;5;0;2;in;1187284958370398209;1695497247788859462;unnesmenfess;https://twitter.com/unnesmenfess/status/1695497247788859462
Sat Aug 26 18:01:39 +0000 2023;1695496744203899377;"-ness btw knp yh kata cvddle skrg jd terkesan negatif, pdahal kn cm saling memeluk aj https://t.co/y3z6nhbSrj";0;4;0;0;in;1187284958370398209;1695496744203899377;unnesmenfess;https://twitter.com/unnesmenfess/status/1695496744203899377
Sat Aug 26 17:55:21 +0000 2023;1695495161516884450;"-ness terima kasih ya kamu buat hari ini, sudah berjuang. Selamat bobok";0;0;1;9;in;1187284958370398209;1695495161516884450;unnesmenfess;https://twitter.com/unnesmenfess/status/1695495161516884450
Sat Aug 26 17:51:43 +0000 2023;1695494244470063146;"@unnesmenfess Ready kak";0;0;0;0;en;1694679760335732736;1695379798137454632;jo_jekunnes;https://twitter.com/jo_jekunnes/status/1695494244470063146
Sat Aug 26 17:43:49 +0000 2023;1695492255543603357;"-ness ada yang lagi di kdl 2? Rame banget gak ya? Terimakasih";0;3;0;0;in;1187284958370398209;1695492255543603357;unnesmenfess;https://twitter.com/unnesmenfess/status/1695492255543603357
Sat Aug 26 17:37:23 +0000 2023;1695490636621955568;"@undipmenfess Mau yg unnes kakk";0;0;0;0;in;1597731997211713536;1528189723986239488;salshabillakins;https://twitter.com/salshabillakins/status/1695490636621955568
Sat Aug 26 17:34:16 +0000 2023;1695489852085862722;"-ness yaudalah ya, nice try";0;2;1;10;in;1187284958370398209;1695489852085862722;unnesmenfess;https://twitter.com/unnesmenfess/status/1695489852085862722
Sat Aug 26 17:33:25 +0000 2023;1695489638818033967;"@unnesmenfess DM nder";0;0;0;0;tr;1412595080486035457;1695485171133505977;cndy09__;https://twitter.com/cndy09__/status/1695489638818033967
Sat Aug 26 17:29:58 +0000 2023;1695488772484604195;"-ness ada yang uda liat vt ini belum? 2 menit sender ngetawain curut kejebak yakult doang bjirr https://t.co/qnBbJQiBg4";0;1;0;2;in;1187284958370398209;1695488772484604195;unnesmenfess;https://twitter.com/unnesmenfess/status/1695488772484604195
Sat Aug 26 17:25:54 +0000 2023;1695487749695185094;"-ness, inpo jastip ke Alfa dan bisa payment lewat TF🙏";0;6;0;2;in;1187284958370398209;1695487749695185094;unnesmenfess;https://twitter.com/unnesmenfess/status/1695487749695185094
Sat Aug 26 17:23:07 +0000 2023;1695487046624952408;"-ness saranin sender bank yg biaya admin per bulannya ngga mahal dan m-bank nya user friendly, sender boncos pake j4tng";0;16;0;0;in;1187284958370398209;1695487046624952408;unnesmenfess;https://twitter.com/unnesmenfess/status/1695487046624952408
Sat Aug 26 17:22:19 +0000 2023;1695486844660793724;"-ness Ada yg tau ga dimana yg kea adain jasa pompa balon/ada yg punya alat pompa balon ga ya kalo ada aku boleh pinjem g nanti tetep aku bayar.";0;1;0;0;in;1187284958370398209;1695486844660793724;unnesmenfess;https://twitter.com/unnesmenfess/status/1695486844660793724
Sat Aug 26 17:20:21 +0000 2023;1695486352857698632;"-ness  Drv cwe ada yg bisa anjem hari senin jam 06.45 ke poncol ngga?";0;12;0;0;in;1187284958370398209;1695486352857698632;unnesmenfess;https://twitter.com/unnesmenfess/status/1695486352857698632
Sat Aug 26 17:16:02 +0000 2023;1695485264507056342;"@tanyarlfes Bisa jadi bener juga. Tes unnes gak lolos, tinggal bayar ke kampus luar aja.";0;0;0;0;in;233210427;1695253190999167038;ShandyHarahap;https://twitter.com/ShandyHarahap/status/1695485264507056342
Sat Aug 26 17:15:40 +0000 2023;1695485171133505977;"-ness ada yg bisa anjem ke GBI Gajahmada besok pagi jam 8.20? tlg sertakan fee juga ya";0;11;0;1;in;1187284958370398209;1695485171133505977;unnesmenfess;https://twitter.com/unnesmenfess/status/1695485171133505977
Sat Aug 26 17:05:17 +0000 2023;1695482561886331053;"-ness info jastip yang masih buka dongg langgananku gaada yang bales :(";0;6;0;1;in;1187284958370398209;1695482561886331053;unnesmenfess;https://twitter.com/unnesmenfess/status/1695482561886331053
Sat Aug 26 17:01:43 +0000 2023;1695481662677909817;"@unnesmenfess 🙌";0;0;0;0;qme;1555370165122273282;1695034668473827724;Amarpal_rent;https://twitter.com/Amarpal_rent/status/1695481662677909817
Sat Aug 26 17:01:25 +0000 2023;1695481587637629166;"@unnesmenfess 🙌";0;0;0;0;qme;1555370165122273282;1695251749177827405;Amarpal_rent;https://twitter.com/Amarpal_rent/status/1695481587637629166
Sat Aug 26 16:58:33 +0000 2023;1695480863637799007;"@unnesmenfess Dm nder";0;0;0;1;tr;1412595080486035457;1695479276630581487;cndy09__;https://twitter.com/cndy09__/status/1695480863637799007
Sat Aug 26 16:52:14 +0000 2023;1695479276630581487;"anjem yang ready besok pagi jam 7.40 ke gki Peterongan. sertakan fee yaa. nanti sender dm -ness";0;13;0;1;in;1187284958370398209;1695479276630581487;unnesmenfess;https://twitter.com/unnesmenfess/status/1695479276630581487
Sat Aug 26 16:45:12 +0000 2023;1695477507422830770;"Plis lah malam² liat beginian ngakakk 😭😭 -ness https://t.co/0WyzWqvlux";0;5;1;16;in;1187284958370398209;1695477507422830770;unnesmenfess;https://twitter.com/unnesmenfess/status/1695477507422830770
Sat Aug 26 16:44:55 +0000 2023;1695477435524174016;"Jam sgini laper enaknya makan apa yaa? Mau keluar kos mager ga ada temen 😂 -ness";0;1;0;1;in;1187284958370398209;1695477435524174016;unnesmenfess;https://twitter.com/unnesmenfess/status/1695477435524174016
Sat Aug 26 16:39:51 +0000 2023;1695476160950599984;"Info lebih lengkap kunjungi website resmi Hima BSI UNNES: https://t.co/Rv5AFtKiu9  Narahubung: 085157374435 (Adennia) 0895410017407 (Riska)  #lombabacapuisi #puisi #infolomba #bsiunnes #unnes #bahasa #sastra #bacapuisi";0;0;0;0;in;1355864499279040518;1695476158631194931;HimaBsiUnnes;https://twitter.com/HimaBsiUnnes/status/1695476160950599984
Sat Aug 26 16:39:51 +0000 2023;1695476158631194931;"[LOMBA CERITA INSPIRATIF SEMARAK INDONESIA 2023]🇲🇨  ✨Lomba Cerita Inspiratif "Goresan Pena, Segudang Makna"   Tautan Pendaftaran: https://t.co/9lpahI5Jfw  💴 Biaya Pendaftaran : Rp30.000 per peserta https://t.co/9T0gLo8Mv0";0;1;0;1;in;1355864499279040518;1695476158631194931;HimaBsiUnnes;https://twitter.com/HimaBsiUnnes/status/1695476158631194931
Sat Aug 26 16:39:09 +0000 2023;1695475985368371478;"-ness info jual Snack untuk konsumsi acara gitu dong yg harganya under 10k";0;5;0;2;in;1187284958370398209;1695475985368371478;unnesmenfess;https://twitter.com/unnesmenfess/status/1695475985368371478
Sat Aug 26 16:39:02 +0000 2023;1695475952481185952;"Info lebih lengkap kunjungi website resmi Hima BSI UNNES: https://t.co/Rv5AFtKiu9  Narahubung: 085157374435 (Adennia) 083821488554 (Elfa)  #lombabacapuisi #puisi #infolomba #bsiunnes #unnes #bahasa #sastra #bacapuisi";0;0;0;0;in;1355864499279040518;1695475949519901065;HimaBsiUnnes;https://twitter.com/HimaBsiUnnes/status/1695475952481185952
Sat Aug 26 16:39:01 +0000 2023;1695475949519901065;"[LOMBA BACA PUISI SEMARAK INDONESIA 2023]🇲🇨  ✨Lomba Baca Puisi "Suara Sastra, Juangkan Cita, Menggapai Asa"   Tautan Pendaftaran: https://t.co/9lpahI5Jfw  💴 Biaya Pendaftaran : Rp30.000 per peserta https://t.co/N1atnUkAaZ";0;1;0;1;in;1355864499279040518;1695475949519901065;HimaBsiUnnes;https://twitter.com/HimaBsiUnnes/status/1695475949519901065
Sat Aug 26 16:34:13 +0000 2023;1695474740683829731;"-ness maap kebanyakan ngeluh tapi malem ini emang panas https://t.co/LIFtWcTNla";0;11;1;10;in;1187284958370398209;1695474740683829731;unnesmenfess;https://twitter.com/unnesmenfess/status/1695474740683829731
Sat Aug 26 16:28:54 +0000 2023;1695473404911219104;"-ness geprek arnold jam segini masi buka ga ya? pengen jastip :(";0;5;0;1;in;1187284958370398209;1695473404911219104;unnesmenfess;https://twitter.com/unnesmenfess/status/1695473404911219104
Sat Aug 26 16:28:46 +0000 2023;1695473369053794407;"Info lebih lengkap kunjungi website resmi Hima BSI UNNES: https://t.co/Rv5AFtJKEB  Narahubung: 085157374435 (Adennia) 088802437535 (Winna)  #lombabacapuisi #puisi #infolomba #bsiunnes #unnes #bahasa #sastra #bacapuisi";0;0;0;0;in;1355864499279040518;1695473366361317496;HimaBsiUnnes;https://twitter.com/HimaBsiUnnes/status/1695473369053794407
Sat Aug 26 16:28:45 +0000 2023;1695473366361317496;"[SEMARAK INDONESIA 2023]🇲🇨  ✨Lomba Baca Puisi "Suara Sastra, Juangkan Cita, Menggapai Asa"  ✨Lomba Cerita Inspiratif "Goresan Pena, Segudang Makna"   Tautan Pendaftaran: https://t.co/9lpahI5Jfw  💴 Biaya Pendaftaran : Rp30.000 per peserta https://t.co/dkypwhQS5N";0;1;0;0;in;1355864499279040518;1695473366361317496;HimaBsiUnnes;https://twitter.com/HimaBsiUnnes/status/1695473366361317496
Sat Aug 26 16:27:05 +0000 2023;1695472945936916715;"-ness info kontrakan rumah/kios tahunan dong, terima kasih";0;0;0;3;in;1187284958370398209;1695472945936916715;unnesmenfess;https://twitter.com/unnesmenfess/status/1695472945936916715
Sat Aug 26 16:23:57 +0000 2023;1695472158158516294;"adakah besok yg mau ke gereja bareng? Btw sender cewe ya -ness";0;2;0;0;in;1187284958370398209;1695472158158516294;unnesmenfess;https://twitter.com/unnesmenfess/status/1695472158158516294
Sat Aug 26 16:23:41 +0000 2023;1695472091104248201;"Info lebih lengkap kunjungi website resmi Hima BSI UNNES: https://t.co/rQjcRVN5nf  Narahubung: 085157374435 (Adennia) 088802437535 (Winna)  #lombabacapuisi #puisi #infolomba #bsiunnes #unnes #bahasa #sastra #bacapuisi";0;0;0;0;in;1191660191734878208;1695471969586774119;guwrawr;https://twitter.com/guwrawr/status/1695472091104248201
Sat Aug 26 16:20:31 +0000 2023;1695471292580053409;"-ness tadi sore aku jatuh dari tangga kostku. Syukurnya aku masih ngerasa fine fine aja, bisa jalan, masak dan lain lain. Tp kok kaget pas abis mandi ternyata ada memar dan mulai kerasa sakit. Sender jadi takut😞";0;1;0;4;in;1187284958370398209;1695471292580053409;unnesmenfess;https://twitter.com/unnesmenfess/status/1695471292580053409
Sat Aug 26 16:12:12 +0000 2023;1695469199194558511;"-ness kasian banget tadi pas OKPT fakultas mbak-mbak panitianya ada yang nangis";0;5;0;2;in;1187284958370398209;1695469199194558511;unnesmenfess;https://twitter.com/unnesmenfess/status/1695469199194558511
Sat Aug 26 16:11:27 +0000 2023;1695469012728295835;"@tanyarlfes Ya ga keterima, wong ga daftar Unnes bjir";0;0;0;0;in;1584830136595394561;1695253190999167038;dicaaaayyy;https://twitter.com/dicaaaayyy/status/1695469012728295835
Sat Aug 26 16:11:04 +0000 2023;1695468917161128145;"-ness, ada yg punya grup akustik atau band gtu? ajak sender jadi vokalis ayokk nanti tak kasih portofolio suaraku deh";0;0;0;1;in;1187284958370398209;1695468917161128145;unnesmenfess;https://twitter.com/unnesmenfess/status/1695468917161128145
Sat Aug 26 16:09:41 +0000 2023;1695468565993005125;"-ness ada yg jual buku ini ga? https://t.co/y1P9U7VWIz";0;0;0;1;in;1187284958370398209;1695468565993005125;unnesmenfess;https://twitter.com/unnesmenfess/status/1695468565993005125
Sat Aug 26 16:07:10 +0000 2023;1695467932913189293;"-ness emang iya sertif okpt buat syarat sidang ? Sender dulu okpt ngga lulus. Itu nanti gimana yah ?";0;10;0;6;in;1187284958370398209;1695467932913189293;unnesmenfess;https://twitter.com/unnesmenfess/status/1695467932913189293
Sat Aug 26 16:05:06 +0000 2023;1695467416271397125;"-ness ada yg punya info less bhs inggris pirvate yang bisa offlen? rekomenya dong";1;2;1;0;in;1187284958370398209;1695467416271397125;unnesmenfess;https://twitter.com/unnesmenfess/status/1695467416271397125
Sat Aug 26 16:02:58 +0000 2023;1695466877701796306;"-ness diantara banyak remaja yg merayakan perasaan jatuh cintanya, knp sender harus cuma jadi pengamatnya😔";0;7;1;15;in;1187284958370398209;1695466877701796306;unnesmenfess;https://twitter.com/unnesmenfess/status/1695466877701796306
Sat Aug 26 15:56:48 +0000 2023;1695465325423382957;"@unnesmenfess Pake gmail unnes nder, dulu aku bisa. Lumayan setahun gratis premium";0;1;0;0;in;2232602797;1695464770084942139;bwananapple;https://twitter.com/bwananapple/status/1695465325423382957
Sat Aug 26 15:54:36 +0000 2023;1695464770084942139;"-ness yg jual canva prem muncul dong sertain pl yaa urgent 😭 makasi gais";0;13;0;0;in;1187284958370398209;1695464770084942139;unnesmenfess;https://twitter.com/unnesmenfess/status/1695464770084942139
Sat Aug 26 15:54:09 +0000 2023;1695464658554282056;"-ness era cegil kek awkcsiuwx, mari sabarrr ☺️";0;0;0;0;hu;1187284958370398209;1695464658554282056;unnesmenfess;https://twitter.com/unnesmenfess/status/1695464658554282056
Sat Aug 26 15:52:20 +0000 2023;1695464203304497547;"-ness saran martabak telur dan martabak manis yang enak di unice";0;4;0;1;in;1187284958370398209;1695464203304497547;unnesmenfess;https://twitter.com/unnesmenfess/status/1695464203304497547
Sat Aug 26 15:51:43 +0000 2023;1695464047171506507;"-ness cetak skripsi hard cover yg murce dimana yaa";0;3;0;2;in;1187284958370398209;1695464047171506507;unnesmenfess;https://twitter.com/unnesmenfess/status/1695464047171506507
Sat Aug 26 15:46:57 +0000 2023;1695462845696340151;"-ness di pom bensin muntal ada pertalite?";0;1;0;0;in;1187284958370398209;1695462845696340151;unnesmenfess;https://twitter.com/unnesmenfess/status/1695462845696340151
Sat Aug 26 15:46:57 +0000 2023;1695462844844888223;"@tanyarlfes pil 1 unnes pil 2 oxford";0;0;0;0;et;1526246787337826305;1695253190999167038;jopanqa;https://twitter.com/jopanqa/status/1695462844844888223
Sat Aug 26 15:45:54 +0000 2023;1695462580796694754;"Ayo bisaa ernandoo 🙏💪💪🇮🇩 -ness";0;0;0;7;in;1187284958370398209;1695462580796694754;unnesmenfess;https://twitter.com/unnesmenfess/status/1695462580796694754
Sat Aug 26 15:41:49 +0000 2023;1695461555167789560;"@unnesmenfess Aku mau curiga tpi bestieku nampaknya diem aja....";0;0;0;0;in;1545283463875416066;1695456736956817731;Arsonist_Hope;https://twitter.com/Arsonist_Hope/status/1695461555167789560
Sat Aug 26 15:40:37 +0000 2023;1695461254327160851;"-ness pom bensin unnes atau yang di muntal masih buka gak ya";0;2;0;0;in;1187284958370398209;1695461254327160851;unnesmenfess;https://twitter.com/unnesmenfess/status/1695461254327160851
Sat Aug 26 15:38:39 +0000 2023;1695460759256600662;"-ness inpo mba2 unes yang mau merayakan kehadiran aku disini https://t.co/rxqx3daqFR";0;6;1;8;in;1187284958370398209;1695460759256600662;unnesmenfess;https://twitter.com/unnesmenfess/status/1695460759256600662
Sat Aug 26 15:32:01 +0000 2023;1695459088711512491;"-ness mau tanya disini ada yang jual susu murni nasional ngga ya? kepengen dehh";0;1;0;5;in;1187284958370398209;1695459088711512491;unnesmenfess;https://twitter.com/unnesmenfess/status/1695459088711512491
Sat Aug 26 15:27:49 +0000 2023;1695458032866742413;"-ness Mau dong dijadiin muse (model Make Up), niatnya sih mau nambah portofolio aja, hijab/ non hijab available aku ( no fee gapapa banget) barangkali ada yang mau jadiin aku muse kalian komen/reply aja yaa hihi";0;2;0;2;in;1187284958370398209;1695458032866742413;unnesmenfess;https://twitter.com/unnesmenfess/status/1695458032866742413
Sat Aug 26 15:25:27 +0000 2023;1695457434700321066;"-ness cara ngilangin mata panda gimana ya";0;4;0;2;in;1187284958370398209;1695457434700321066;unnesmenfess;https://twitter.com/unnesmenfess/status/1695457434700321066
Sat Aug 26 15:22:40 +0000 2023;1695456736956817731;"-ness kalian kalo minum teh suka nya dingin apa hangat? soalnya aku suka sama dia tapi ngga pernah di notis, lama lama cape tapi aku mauu ama dia jadi gimana? kalo aku suka nya teh dingin";0;7;0;10;in;1187284958370398209;1695456736956817731;unnesmenfess;https://twitter.com/unnesmenfess/status/1695456736956817731
Sat Aug 26 15:16:18 +0000 2023;1695455134455840922;"-ness kalian kalo mandi, pake sampo dulu baru conditioner atau sebaliknya?";0;9;0;0;in;1187284958370398209;1695455134455840922;unnesmenfess;https://twitter.com/unnesmenfess/status/1695455134455840922
Sat Aug 26 15:15:35 +0000 2023;1695454951039025324;"@titikbuta Pdhl kebanyakan ga keterima di unnes keterima di uin 😄";0;1;0;0;in;1004065175027105793;1695433401585762531;ashablyamin;https://twitter.com/ashablyamin/status/1695454951039025324
Sat Aug 26 15:13:48 +0000 2023;1695454505050177626;"-ness nih aku ada info oprec buat mengisi waktu luang kalian khusus buat anak FIS. Yukkzz gabung bersama kami. Hubungi aja nomer yg tertera atau reply kalo mau tanya tanya https://t.co/RAXJbx4e2A";0;3;1;4;in;1187284958370398209;1695454505050177626;unnesmenfess;https://twitter.com/unnesmenfess/status/1695454505050177626
Sat Aug 26 15:11:07 +0000 2023;1695453828295061700;"Gaada yg open jastip gacoan area unnes kh";0;0;0;0;in;881131295983652866;1695453828295061700;umeihara;https://twitter.com/umeihara/status/1695453828295061700
